	Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering	Community	Partition	Link	identifier	givenName	familyName	alternateNames	birthDate	birthPlace	birthCountry	deathDate	deathPlace	deathCountry	gender	occupation	period	language	category	organisation	occupationHisclass	Hisclass	lowestHisclass
3870	Theo Joekes	0.0013422818791946308	0.0013422818791946308	0.0	0.0	0.2107591474350877	1651.7095238094983	0.00039175496727750084	0.8	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=joek001	joek001	Theodoor Hendrik	Joekes	Constant van de Borgh/Theo Joekes	1923-09-01	Den Haag	Nederland	1999-03-16	Den Haag	Nederland	male	journalist/redacteur/staatsman/bestuurder/politicus	Twintigste Eeuw	nl			bestuurder/ambtman/journalist/redacteur	1.0/1.0/2.0/2.0	1.0
3871	Fred Spier	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	1.3223888230551623e-07	0.17199296272988696	1330.8805555556178	1.7385969232120005e-05	0.25	0.01652892561983471	1	0	https://www.dbnl.org/auteurs/auteur.php?id=spie047	spie047	Fred	Spier	Fred Spier	1952-xx-xx						male		20e/21e Eeuw		nonfictie				
3872	Dirk van Weelden	0.0012080536912751677	0.0012080536912751677	0.0	0.0	0.19404483303443046	1542.7031746031832	0.0004879923429922686	0.1527777777777778	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=weel001	weel001	Dirk	van Weelden	Dirk van Weelden	1957-11-22	Zeist	Nederland				male	redacteur/journalist	20e/21e Eeuw	nl			redacteur/journalist	2.0/2.0	2.0
3873	Tobie Goedewaagen	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18965301105667176	1466.6750000000209	5.499834879943856e-05	0.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=goed005	goed005	Tobie	Goedewaagen	Tobie Goedewaagen	1895-03-15	Amsterdam	Nederland	1980-01-04	Den Haag	Nederland	male	filosoof/ambtenaar/journalist/redacteur/classicus	Twintigste Eeuw	nl	nonfictie		redacteur/journalist/doctor in de filosofie/oudheidkundige/ambtenaar	2.0/2.0/2.0/2.0/5.0	2.0
3874	Oscar van Weerdenburg	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.1	0.0707070707070707	1	0	https://www.dbnl.org/auteurs/auteur.php?id=weer034	weer034	Oscar	van Weerdenburg	Oscar van Weerdenburg	1962-xx-xx						male		Twintigste Eeuw		secundair/nonfictie				
3875	Thomas Rosenlöcher	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.15727010683556056	1231.5329365079717	1.1254710946884383e-05	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=rose043	rose043	Thomas	Rosenlöcher	Thomas Rosenlöcher	1947-07-29	Dresden	Duitsland		Kreischa	Duitsland	male		20e/21e Eeuw	de	buitenland				
3876	Wouter Gomperts	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=gomp005	gomp005	Wouter Johan	Gomperts	Wouter Gomperts	1951-xx-xx						male	ps.ther./psychol/zielsverzorger	20e/21e Eeuw		nonfictie		psycholoog/zielmaker	2.0/7.0	2.0
3877	Henk te Velde	0.0026845637583892616	0.00013422818791946307	0.0025503355704697985	5.745183848482806e-06	0.18202097927244285	1427.133730158753	0.0001235672474331708	0.07894736842105263	0.029263118487552257	2	3	https://www.dbnl.org/auteurs/auteur.php?id=veld061	veld061	Hendrik	te Velde	Henk te Velde	1959-xx-xx						male	archeoloog/historicus	20e/21e Eeuw	nl	secundair/nonfictie		antropoloog/oudheidkundige	2.0/2.0	2.0
3878	J.A. Bientjes	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.22844949555554372	1799.447619047556	0.0010744734151430179	0.25	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=bien003	bien003	Jan Alle	Bientjes	J.A. Bientjes/Max van Briene	1848-04-26	Hellevoetsluis	Nederland	1931-01-04	Amersfoort	Nederland	male	leraar/docent/hoogleraar	Negentiende Eeuw				hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
3879	Marita Mathijsen	0.009664429530201342	0.007651006711409395	0.002013422818791946	0.00039830789888854946	0.23471815751493016	1917.3809523809116	0.008699960269596995	0.2490211433046202	0.02984026680709145	4	1	https://www.dbnl.org/auteurs/auteur.php?id=math004	math004	Marita Theodora Catharina	Mathijsen	Marita Mathijsen	1944-08-18	Belfeld	Nederland				female	leraar/docent/hoogleraar	20e/21e Eeuw	nl	secundair/limburg		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
3880	Frank Albers	0.0028187919463087247	0.001476510067114094	0.0013422818791946308	4.900434016157595e-06	0.20972287742974255	1663.619047619022	0.0008567832219592372	0.3671497584541063	0.032042541587128444	1	0	https://www.dbnl.org/auteurs/auteur.php?id=albe005	albe005	Frank	Albers	Frank Albers	1960-03-02						male		20e/21e Eeuw	nl					
3881	Joachim von der Thüsen	0.0022818791946308723	0.0010738255033557046	0.0012080536912751677	9.460258809234891e-06	0.18495258370231282	1465.3305555555783	0.00021274967730921317	0.17279411764705882	0.008	1	0	https://www.dbnl.org/auteurs/auteur.php?id=thus001	thus001	Joachim	von der Thüsen	Joachim von der Thüsen	19xx-xx-xx						male		20e/21e Eeuw		secundair				
3882	Paul van der Heijde	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	0.0	0.17756146197692185	1392.7301587301984	4.914806298684308e-05	0.3333333333333333	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=heij060	heij060	Paul	van der Heijde	Paul van der Heijde	19xx-xx-xx						male		Twintigste Eeuw		secundair				
3883	J.W. Onderdelinden	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=onde010	onde010	Sjaak	Onderdelinden	J.W. Onderdelinden	1939-xx-xx						male	letterkundige (NIET-neerl.)	20e/21e Eeuw		secundair		letterkundige	2.0	2.0
3884	Maarten Doorman	0.005369127516778523	0.0008053691275167784	0.004563758389261745	0.00011643058791633262	0.18182478494429194	1418.4265873016277	5.288065452818876e-05	0.1519230769230769	0.04369010553556266	1	0	https://www.dbnl.org/auteurs/auteur.php?id=door005	door005	Ferdinand Maarten	Doorman	Maarten Doorman	1957-06-09	Meppel	Nederland				male	leraar/docent/filosoof/hoogleraar	20e/21e Eeuw	nl			hoogleraar/doctor in de filosofie/leraar/docent	2.0/2.0/2.0/2.0	2.0
3885	L. Laeyendecker	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	1.4326731244752462e-07	0.1485258474944948	1140.1551587301876	7.511029609823833e-07	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=laey002	laey002	Leonardus (Bert)	Laeyendecker	L. Laeyendecker	1930-06-18	Utrecht	Nederland				male	filosoof/theoloog	Twintigste Eeuw		nonfictie		theoloog/doctor in de filosofie	2.0/2.0	2.0
3886	Riet de Jong-Goossens	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	2.4625944005824544e-07	0.18383359659261864	1441.301587301608	0.0001008862931222813	0.16666666666666666	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=jong135	jong135	Riet	de Jong-Goossens	Riet de Jong-Goossens	1937-xx-xx						female	letterkundige (NIET-neerl.)/vertaler	20e/21e Eeuw		secundair/zuidafrika		letterkundige/vertaler	2.0/4.0	2.0
3887	Karin van Lierop	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=lier032	lier032	K.J.J.A.	van Lierop	Karin van Lierop	19xx-xx-xx						female		20e/21e Eeuw		secundair/taalkunde				
3888	Jean A. Schalekamp	0.004563758389261745	0.0008053691275167784	0.003758389261744966	0.0002068739950856284	0.2064220363275317	1610.153571428551	0.0002134539218757933	0.15062388591800357	0.06726873006293646	1	0	https://www.dbnl.org/auteurs/auteur.php?id=scha035	scha035	Jean Arnoldus Schalekamp	Schalekamp	Jean A. Schalekamp	1926-06-26	Rotterdam	Nederland	2015-09-29	nabij Costitx	Spanje	male	vertaler	20e/21e Eeuw	nl			vertaler	4.0	4.0
3889	C.P. Bakker	0.0017449664429530199	0.0	0.0017449664429530199	0.0	0.0	0.0	9.056303693276773e-101	0.0641025641025641	0.01867219917012448	3	2	https://www.dbnl.org/auteurs/auteur.php?id=bakk088	bakk088	C.P.	Bakker	C.P. Bakker	1945-xx-xx						male	redacteur/journalist	Twintigste Eeuw		nonfictie		redacteur/journalist	2.0/2.0	2.0
3890	René Boomkens	0.003758389261744966	0.0004026845637583892	0.0033557046979865767	0.0003660865200440026	0.16394637350199986	1277.5904761905083	1.1277557404006321e-05	0.034482758620689655	0.00710801393728223	1	0	https://www.dbnl.org/auteurs/auteur.php?id=boom013	boom013	René Wiebe	Boomkens	René Boomkens	1954-09-18	Bussum	Nederland				male	leraar/docent/hoogleraar	20e/21e Eeuw				hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
3891	M.F. Fresco	0.009261744966442952	0.007114093959731543	0.002147651006711409	0.0001736342213668942	0.23015741420494823	1883.8095238094904	0.007292752735964867	0.22492530943235167	0.026322001888574125	4	1	https://www.dbnl.org/auteurs/auteur.php?id=fres002	fres002	Marcel Franz	Fresco	M.F. Fresco	1925-07-09	Düsseldorf	Duitsland		Leiden	Nederland	male	classicus	20e/21e Eeuw		secundair		oudheidkundige	2.0	2.0
3892	L. Grootaers	0.00912751677852349	0.008590604026845637	0.0005369127516778523	1.2667808828325675e-05	0.2548710971619347	2084.9547619047116	0.019796582919969687	0.18195785776997367	0.02416918429003021	0	4	https://www.dbnl.org/auteurs/auteur.php?id=groo024	groo024	Ludovic Jean Joseph	Grootaers	L. Grootaers	1885-08-09	Tongeren	Nederland	1956-10-12	Leuven	België (Vlaanderen)	male		Twintigste Eeuw	nl	taalkunde				
3893	Arnold Heumakers	0.002147651006711409	0.001879194630872483	0.00026845637583892615	3.489723423355468e-06	0.20144104751600472	1608.9269841269797	0.0005108588146552753	0.22916666666666666	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=heum001	heum001	Arnold	Heumakers	Arnold Heumakers	1950-06-28	Tilburg	Nederland				male	archeoloog/historicus/redacteur/journalist	20e/21e Eeuw	nl	secundair		antropoloog/oudheidkundige/redacteur/journalist	2.0/2.0/2.0/2.0	2.0
3894	Bert Jansma	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18845521794182238	1477.9603174603371	0.00010215658790196066	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=jans024	jans024	Bert	Jansma	Bert Jansma	1942-xx-xx						male		Twintigste Eeuw	nl					
3895	Jules de Corte	0.0008053691275167784	0.0005369127516778523	0.00026845637583892615	3.869093518388441e-06	0.19895058111050365	1569.8734126984073	0.00021394049621063248	0.03333333333333333	0.009345794392523364	1	0	https://www.dbnl.org/auteurs/auteur.php?id=cort004	cort004	Jules	de Corte	Jules de Corte	1924-03-29	Deurne	België (Vlaanderen)	1996-02-16	Eindhoven	Nederland	male	jongleur/musicus/minstreel	Twintigste Eeuw	nl			speelman/acrobaat/musicus	4.0/7.0/4.0	4.0
3896	Marc Schreurs	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.15153473465682168	1176.0111111111305	3.4899083334462317e-06	0.4444444444444444	0.01812688821752266	1	0	https://www.dbnl.org/auteurs/auteur.php?id=schr161	schr161	Marcus Antonius Joseph	Schreurs	Marc Schreurs	1955-xx-xx						male		Twintigste Eeuw		secundair				
3897	H.H. Kubbinga	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	1.4446632121028955e-07	0.18261892783806832	1441.3230158730416	0.00018939489347619452	0.3333333333333333	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=kubb001	kubb001	Henricus Hermanus	Kubbinga	H.H. Kubbinga/Henk Kubbinga	1949-xx-xx						male		20e/21e Eeuw		nonfictie				
3898	Lieneke Frerichs	0.006308724832214765	0.0028187919463087247	0.0034899328859060398	2.554582389943383e-05	0.23414520839162278	1891.657142857098	0.004719038031898132	0.38325581395348834	0.050998048413051666	4	1	https://www.dbnl.org/auteurs/auteur.php?id=frer001	frer001	Lieneke Louise	Frerichs	Lieneke Frerichs	1944-xx-xx						female		20e/21e Eeuw	nl	secundair				
3899	J.D.F. van Halsema	0.011275167785234899	0.007919463087248321	0.0033557046979865767	0.00015464165873469907	0.23515819059396117	1918.0833333332876	0.00943085764832728	0.28450258769407705	0.04093605873482372	4	1	https://www.dbnl.org/auteurs/auteur.php?id=hals002	hals002	Johan Diederik Frederik (Dick)	van Halsema	J.D.F. van Halsema	1943-xx-xx						male		20e/21e Eeuw	nl	secundair				
3900	Arie Zevenhuijzen	0.0009395973154362415	0.0005369127516778523	0.0004026845637583892	2.7448692806843984e-08	0.19596201886421144	1541.84722222222	0.0002415005956895392	0.2619047619047619	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=zeve006	zeve006	Arie	Zevenhuijzen	Arie Zevenhuijzen	19xx-xx-xx						male		20e/21e Eeuw		secundair				
3901	Mary G. Kemperink	0.020268456375838923	0.003758389261744966	0.01651006711409396	0.00036755143615178437	0.21720001060809727	1753.6999999999714	0.003751773001373277	0.17500221297689653	0.044789684757007564	4	1	https://www.dbnl.org/auteurs/auteur.php?id=kemp017	kemp017	Mary G.	Kemperink	Mary G. Kemperink	1951-xx-xx						female	leraar/docent/hoogleraar	20e/21e Eeuw	nl	secundair		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
3902	Anton van Wilderode	0.01530201342281879	0.010067114093959731	0.00523489932885906	0.0025972992581630603	0.30680437998909843	2467.72619047619	0.0207445319846502	0.23653906006847183	0.042125398512221045	4	1	https://www.dbnl.org/auteurs/auteur.php?id=wild012	wild012	Anton	van Wilderode	Anton van Wilderode/Cyriel Coupé/Cyriel Paul Coupé	1918-06-28	Moerbeke-Waas	België (Vlaanderen)	1998-06-15	Sint-Niklaas	België (Vlaanderen)	male	redacteur/journalist	Twintigste Eeuw	nl	secundair		redacteur/journalist	2.0/2.0	2.0
3903	Henny Vlot	0.0006711409395973154	0.00026845637583892615	0.0004026845637583892	3.153434405410933e-08	0.18792239700853466	1475.3555555555772	0.00010489286428723904	0.2222222222222222	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=vlot018	vlot018	Henny	Vlot	Henny Vlot	1955-xx-xx						male	vertaler	20e/21e Eeuw		secundair		vertaler	4.0	4.0
3904	Eva Gerlach	0.002953020134228188	0.002953020134228188	0.0	0.0	0.2224067919963324	1790.0071428571143	0.00282357007252059	0.41774891774891776	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=gerl001	gerl001	Eva	Gerlach	Eva Gerlach/Margaret Dijkstra	1948-04-09	Amsterdam	Nederland				female		20e/21e Eeuw	nl	jeugdliteratuur				
3905	Léopold Sédar Senghor	0.0032214765100671136	0.003087248322147651	0.00013422818791946307	0.0001254070581662077	0.23483082944154066	1880.7761904761321	0.002308953223484507	0.31272727272727274	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=seng006	seng006	Léopold Sédar	Senghor	Léopold Sédar Senghor	1906-10-09	Joal	Senegal	2001-12-20		Frankrijk	male	staatsman/bestuurder/politicus	Twintigste Eeuw	fr			bestuurder/ambtman	1.0/1.0	1.0
3906	Ko Kooman	0.0012080536912751677	0.0005369127516778523	0.0006711409395973154	2.4686339018112683e-06	0.2142135936824528	1679.9761904761576	0.0004776401953849084	0.1323529411764706	0.047619047619047616	1	0	https://www.dbnl.org/auteurs/auteur.php?id=koom004	koom004	Ko	Kooman	Ko Kooman	19xx-xx-xx						male	vertaler	20e/21e Eeuw				vertaler	4.0	4.0
3907	Maarten van der Wee	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=wee_006	wee_006	Maarten	van der Wee	Maarten van der Wee	1948-xx-xx			1989-xx-xx			male		Twintigste Eeuw		nonfictie				
3908	Karl Renner	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	5.90370293457961e-06	0.21266773198827	1665.6809523809168	0.0006129514971650045	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=renn016	renn016	Karl	Renner	Karl Renner	1870-12-14	Unter-Tannowitz	Tsjechië	1950-12-31	Wenen	Oostenrijk	male		19e/20e Eeuw	de	nonfictie				
3909	Niek Muller	0.0013422818791946308	0.0	0.0013422818791946308	0.0	0.0	0.0	9.056303693276773e-101	0.022222222222222223	0.022031823745410038	1	0	https://www.dbnl.org/auteurs/auteur.php?id=mull072	mull072	Niek	Muller	Niek Muller	1944-xx-xx						male		Twintigste Eeuw		nonfictie				
3910	Jan Juffermans	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.18815089562441084	1476.5813492063685	9.402574116266292e-05	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=juff001	juff001	Jan P.	Juffermans	Jan Juffermans	1945-xx-xx						male		20e/21e Eeuw		nonfictie				
3911	Maria van Daalen	0.0012080536912751677	0.0012080536912751677	0.0	0.0	0.20362918792839968	1603.5952380952197	0.0005278098759702542	0.3472222222222222	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=daal008	daal008	Maria	van Daalen	Maria Machelina de Rooij/Maria Machelina van Daalen-de Rooij/Maria van Daalen	1950-07-08	Voorburg	Nederland				female	journalist/leraar/hoogleraar/redacteur/docent	20e/21e Eeuw	nl			redacteur/hoogleraar/leraar/docent/journalist	2.0/2.0/2.0/2.0/2.0	2.0
3912	Wina Born	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	4.905314048219868e-08	0.2034855388264288	1609.9309523809377	0.0007326626889659677	0.4	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=born009	born009	Willy Johanna	Born	Wina Born	1920-08-21	Sliedrecht	Nederland	2001-08-06	Amsterdam	Nederland	female	redacteur/journalist/vertaler	Twintigste Eeuw	nl	nonfictie		redacteur/vertaler/journalist	2.0/4.0/2.0	2.0
3913	Cisca Dresselhuys	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=dres007	dres007	Francisca Wilhelmina	Dresselhuys	Cisca Dresselhuys	1943-04-21	Leeuwarden	Nederland				female	redacteur/journalist	20e/21e Eeuw		nonfictie		redacteur/journalist	2.0/2.0	2.0
3914	A. van Mourik	0.002953020134228188	0.001476510067114094	0.001476510067114094	0.00010114782022750926	0.23315202740092336	1869.6642857142317	0.0034044453232020704	0.3246753246753247	0.025352668442339944	2	1	https://www.dbnl.org/auteurs/auteur.php?id=mour007	mour007	A.	van Mourik	A. van Mourik	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
3915	Ch.J. Enschedé	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.029087261785356068	3	2	https://www.dbnl.org/auteurs/auteur.php?id=ensc012	ensc012	Christiaan Justus	Enschedé	Ch.J. Enschedé	1911-12-29	Amsterdam	Nederland	2000-07-23			male	leraar/jurist/hoogleraar/docent/advocaat	Twintigste Eeuw		nonfictie		advocaat/jurist/hoogleraar/leraar/docent	2.0/2.0/2.0/2.0/2.0	2.0
3916	W.H.M. Mattens	0.00523489932885906	0.001476510067114094	0.003758389261744966	0.00010416864058911558	0.21364293121347602	1704.4257936507738	0.0010906407115383221	0.22462787550744248	0.0418401234856635	4	1	https://www.dbnl.org/auteurs/auteur.php?id=matt004	matt004	Willy Hypolithus Maria (Wim)	Mattens	W.H.M. Mattens	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
3917	F. Jansonius	0.025100671140939595	0.007248322147651006	0.017852348993288587	0.0006679965138834839	0.2635631614097395	2160.276190476138	0.02045959068011135	0.17624344418189153	0.04206841273210558	2	1	https://www.dbnl.org/auteurs/auteur.php?id=jans030	jans030	Freerk	Jansonius	F. Jansonius	1902-xx-xx			1989-xx-xx			male		Twintigste Eeuw		secundair				
3918	Hans Maarten van den Brink	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=brin015	brin015	Hans Maarten	van den Brink	Hans Maarten van den Brink	1956-xx-xx	Oegstgeest	Nederland				male		20e/21e Eeuw	nl					
3919	Maxim de Winter	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.2915296463895688	2325.859523809499	0.005254134177049917	0.3333333333333333	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=wint006	wint006	Maxim	de Winter	Maxim de Winter	1945-xx-xx						male	vertaler	20e/21e Eeuw				vertaler	4.0	4.0
3920	Willem Caland	0.002013422818791946	0.0004026845637583892	0.0016107382550335568	7.1960404579755235e-06	0.2049518554998607	1604.7817460317303	0.00022171461183859636	0.02857142857142857	0.017937219730941704	2	3	https://www.dbnl.org/auteurs/auteur.php?id=cala002	cala002	Willem	Caland	Willem Caland	1859-08-27	Brielle	Nederland	1932-03-23	Utrecht	Nederland	male	leraar/letterkundige (NIET-neerl.)/docent/hoogleraar	19e/20e Eeuw	nl	taalkunde		letterkundige/hoogleraar/leraar/docent	2.0/2.0/2.0/2.0	2.0
3921	Agnes Verbiest	0.021610738255033554	0.0057718120805369125	0.015838926174496643	0.00025490829045196384	0.22152768368999567	1799.5952380952135	0.0034731631683680535	0.148109243697479	0.03288252831757397	4	1	https://www.dbnl.org/auteurs/auteur.php?id=verb017	verb017	Agnes Eva Maria	Verbiest	Agnes Boeren-Verbiest/Agnes Verbiest	1934-xx-xx	Tilburg	Nederland				female	leraar/docent/hoogleraar	20e/21e Eeuw	nl	taalkunde		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
